Surveillance Network,Season,MMWR Year,MMWR Week,Age group,Sex,Race/Ethnicity,Site,Weekly Rate,Cumulative Rate,Week Ending Date
COVID-NET,2019-20,2020,13,0-17 years (Children),Overall,Overall,Overall,0.2,0.2,2020-03-28T00:00:00.000
COVID-NET,2019-20,2020,14,0-17 years (Children),Overall,Overall,Overall,0.3,0.5,2020-04-04T00:00:00.000
COVID-NET,2019-20,2020,15,0-17 years (Children),Overall,Overall,Overall,0.2,0.7,2020-04-11T00:00:00.000
COVID-NET,2019-20,2020,16,0-17 years (Children),Overall,Overall,Overall,0.3,1,2020-04-18T00:00:00.000
COVID-NET,2019-20,2020,17,0-17 years (Children),Overall,Overall,Overall,0.3,1.3,2020-04-25T00:00:00.000
COVID-NET,2019-20,2020,18,0-17 years (Children),Overall,Overall,Overall,0.4,1.8,2020-05-02T00:00:00.000
COVID-NET,2019-20,2020,19,0-17 years (Children),Overall,Overall,Overall,0.4,2.2,2020-05-09T00:00:00.000
COVID-NET,2019-20,2020,20,0-17 years (Children),Overall,Overall,Overall,0.4,2.6,2020-05-16T00:00:00.000
COVID-NET,2019-20,2020,21,0-17 years (Children),Overall,Overall,Overall,0.5,3.1,2020-05-23T00:00:00.000
COVID-NET,2019-20,2020,22,0-17 years (Children),Overall,Overall,Overall,0.5,3.7,2020-05-30T00:00:00.000
COVID-NET,2019-20,2020,23,0-17 years (Children),Overall,Overall,Overall,0.5,4.2,2020-06-06T00:00:00.000
COVID-NET,2019-20,2020,24,0-17 years (Children),Overall,Overall,Overall,0.4,4.5,2020-06-13T00:00:00.000
COVID-NET,2019-20,2020,25,0-17 years (Children),Overall,Overall,Overall,0.3,4.9,2020-06-20T00:00:00.000
COVID-NET,2019-20,2020,26,0-17 years (Children),Overall,Overall,Overall,0.5,5.4,2020-06-27T00:00:00.000
COVID-NET,2019-20,2020,27,0-17 years (Children),Overall,Overall,Overall,0.4,5.8,2020-07-04T00:00:00.000
COVID-NET,2019-20,2020,28,0-17 years (Children),Overall,Overall,Overall,0.7,6.5,2020-07-11T00:00:00.000
COVID-NET,2019-20,2020,29,0-17 years (Children),Overall,Overall,Overall,0.6,7.1,2020-07-18T00:00:00.000
COVID-NET,2019-20,2020,30,0-17 years (Children),Overall,Overall,Overall,0.6,7.8,2020-07-25T00:00:00.000
COVID-NET,2019-20,2020,31,0-17 years (Children),Overall,Overall,Overall,0.5,8.3,2020-08-01T00:00:00.000
COVID-NET,2019-20,2020,32,0-17 years (Children),Overall,Overall,Overall,0.5,8.8,2020-08-08T00:00:00.000
COVID-NET,2019-20,2020,33,0-17 years (Children),Overall,Overall,Overall,0.5,9.3,2020-08-15T00:00:00.000
COVID-NET,2019-20,2020,34,0-17 years (Children),Overall,Overall,Overall,0.5,9.8,2020-08-22T00:00:00.000
COVID-NET,2019-20,2020,35,0-17 years (Children),Overall,Overall,Overall,0.6,10.3,2020-08-29T00:00:00.000
COVID-NET,2019-20,2020,36,0-17 years (Children),Overall,Overall,Overall,0.6,10.9,2020-09-05T00:00:00.000
COVID-NET,2019-20,2020,37,0-17 years (Children),Overall,Overall,Overall,0.3,11.3,2020-09-12T00:00:00.000
COVID-NET,2019-20,2020,38,0-17 years (Children),Overall,Overall,Overall,0.5,11.7,2020-09-19T00:00:00.000
COVID-NET,2019-20,2020,39,0-17 years (Children),Overall,Overall,Overall,0.4,12.1,2020-09-26T00:00:00.000
COVID-NET,2020-21,2020,40,0-17 years (Children),Overall,Overall,Overall,0.4,0.4,2020-10-03T00:00:00.000
COVID-NET,2020-21,2020,41,0-17 years (Children),Overall,Overall,Overall,0.4,0.8,2020-10-10T00:00:00.000
COVID-NET,2020-21,2020,42,0-17 years (Children),Overall,Overall,Overall,0.5,1.4,2020-10-17T00:00:00.000
COVID-NET,2020-21,2020,43,0-17 years (Children),Overall,Overall,Overall,0.5,1.9,2020-10-24T00:00:00.000
COVID-NET,2020-21,2020,44,0-17 years (Children),Overall,Overall,Overall,0.6,2.5,2020-10-31T00:00:00.000
COVID-NET,2020-21,2020,45,0-17 years (Children),Overall,Overall,Overall,1.1,3.6,2020-11-07T00:00:00.000
COVID-NET,2020-21,2020,46,0-17 years (Children),Overall,Overall,Overall,1.2,4.8,2020-11-14T00:00:00.000
COVID-NET,2020-21,2020,47,0-17 years (Children),Overall,Overall,Overall,0.9,5.7,2020-11-21T00:00:00.000
COVID-NET,2020-21,2020,48,0-17 years (Children),Overall,Overall,Overall,1,6.8,2020-11-28T00:00:00.000
COVID-NET,2020-21,2020,49,0-17 years (Children),Overall,Overall,Overall,1.4,8.1,2020-12-05T00:00:00.000
COVID-NET,2020-21,2020,50,0-17 years (Children),Overall,Overall,Overall,1.2,9.4,2020-12-12T00:00:00.000
COVID-NET,2020-21,2020,51,0-17 years (Children),Overall,Overall,Overall,1.1,10.5,2020-12-19T00:00:00.000
COVID-NET,2020-21,2020,52,0-17 years (Children),Overall,Overall,Overall,1.3,11.8,2020-12-26T00:00:00.000
COVID-NET,2020-21,2020,53,0-17 years (Children),Overall,Overall,Overall,1.2,13,2021-01-02T00:00:00.000
COVID-NET,2020-21,2021,1,0-17 years (Children),Overall,Overall,Overall,1.5,14.5,2021-01-09T00:00:00.000
COVID-NET,2020-21,2021,2,0-17 years (Children),Overall,Overall,Overall,1.4,15.9,2021-01-16T00:00:00.000
COVID-NET,2020-21,2021,3,0-17 years (Children),Overall,Overall,Overall,1.2,17.1,2021-01-23T00:00:00.000
COVID-NET,2020-21,2021,4,0-17 years (Children),Overall,Overall,Overall,1.2,18.3,2021-01-30T00:00:00.000
COVID-NET,2020-21,2021,5,0-17 years (Children),Overall,Overall,Overall,1,19.2,2021-02-06T00:00:00.000
COVID-NET,2020-21,2021,6,0-17 years (Children),Overall,Overall,Overall,0.9,20.1,2021-02-13T00:00:00.000
COVID-NET,2020-21,2021,7,0-17 years (Children),Overall,Overall,Overall,0.9,21,2021-02-20T00:00:00.000
COVID-NET,2020-21,2021,8,0-17 years (Children),Overall,Overall,Overall,0.6,21.7,2021-02-27T00:00:00.000
COVID-NET,2020-21,2021,9,0-17 years (Children),Overall,Overall,Overall,0.5,22.2,2021-03-06T00:00:00.000
COVID-NET,2020-21,2021,10,0-17 years (Children),Overall,Overall,Overall,0.6,22.8,2021-03-13T00:00:00.000
COVID-NET,2020-21,2021,11,0-17 years (Children),Overall,Overall,Overall,0.8,23.6,2021-03-20T00:00:00.000
COVID-NET,2020-21,2021,12,0-17 years (Children),Overall,Overall,Overall,0.8,24.4,2021-03-27T00:00:00.000
COVID-NET,2020-21,2021,13,0-17 years (Children),Overall,Overall,Overall,0.9,25.3,2021-04-03T00:00:00.000
COVID-NET,2020-21,2021,14,0-17 years (Children),Overall,Overall,Overall,0.9,26.2,2021-04-10T00:00:00.000
COVID-NET,2020-21,2021,15,0-17 years (Children),Overall,Overall,Overall,0.9,27.1,2021-04-17T00:00:00.000
COVID-NET,2020-21,2021,16,0-17 years (Children),Overall,Overall,Overall,1.2,28.2,2021-04-24T00:00:00.000
COVID-NET,2020-21,2021,17,0-17 years (Children),Overall,Overall,Overall,1,29.3,2021-05-01T00:00:00.000
COVID-NET,2020-21,2021,18,0-17 years (Children),Overall,Overall,Overall,1,30.2,2021-05-08T00:00:00.000
COVID-NET,2020-21,2021,19,0-17 years (Children),Overall,Overall,Overall,0.9,31.2,2021-05-15T00:00:00.000
COVID-NET,2020-21,2021,20,0-17 years (Children),Overall,Overall,Overall,0.7,31.8,2021-05-22T00:00:00.000
COVID-NET,2020-21,2021,21,0-17 years (Children),Overall,Overall,Overall,0.7,32.5,2021-05-29T00:00:00.000
COVID-NET,2020-21,2021,22,0-17 years (Children),Overall,Overall,Overall,0.6,33.1,2021-06-05T00:00:00.000
COVID-NET,2020-21,2021,23,0-17 years (Children),Overall,Overall,Overall,0.4,33.5,2021-06-12T00:00:00.000
COVID-NET,2020-21,2021,24,0-17 years (Children),Overall,Overall,Overall,0.3,33.8,2021-06-19T00:00:00.000
COVID-NET,2020-21,2021,25,0-17 years (Children),Overall,Overall,Overall,0.3,34.1,2021-06-26T00:00:00.000
COVID-NET,2020-21,2021,26,0-17 years (Children),Overall,Overall,Overall,0.3,34.4,2021-07-03T00:00:00.000
COVID-NET,2020-21,2021,27,0-17 years (Children),Overall,Overall,Overall,0.4,34.8,2021-07-10T00:00:00.000
COVID-NET,2020-21,2021,28,0-17 years (Children),Overall,Overall,Overall,0.5,35.3,2021-07-17T00:00:00.000
COVID-NET,2020-21,2021,29,0-17 years (Children),Overall,Overall,Overall,0.6,35.8,2021-07-24T00:00:00.000
COVID-NET,2020-21,2021,30,0-17 years (Children),Overall,Overall,Overall,0.7,36.5,2021-07-31T00:00:00.000
COVID-NET,2020-21,2021,31,0-17 years (Children),Overall,Overall,Overall,1.1,37.6,2021-08-07T00:00:00.000
COVID-NET,2020-21,2021,32,0-17 years (Children),Overall,Overall,Overall,1.2,38.8,2021-08-14T00:00:00.000
COVID-NET,2020-21,2021,33,0-17 years (Children),Overall,Overall,Overall,1.5,40.3,2021-08-21T00:00:00.000
COVID-NET,2020-21,2021,34,0-17 years (Children),Overall,Overall,Overall,1.7,42,2021-08-28T00:00:00.000
COVID-NET,2020-21,2021,35,0-17 years (Children),Overall,Overall,Overall,1.7,43.7,2021-09-04T00:00:00.000
COVID-NET,2020-21,2021,36,0-17 years (Children),Overall,Overall,Overall,1.8,45.5,2021-09-11T00:00:00.000
COVID-NET,2020-21,2021,37,0-17 years (Children),Overall,Overall,Overall,1.5,47,2021-09-18T00:00:00.000
COVID-NET,2020-21,2021,38,0-17 years (Children),Overall,Overall,Overall,1.5,48.5,2021-09-25T00:00:00.000
COVID-NET,2020-21,2021,39,0-17 years (Children),Overall,Overall,Overall,1.4,49.9,2021-10-02T00:00:00.000
COVID-NET,2021-22,2021,40,0-17 years (Children),Overall,Overall,Overall,1.4,1.4,2021-10-09T00:00:00.000
COVID-NET,2021-22,2021,41,0-17 years (Children),Overall,Overall,Overall,1.1,2.5,2021-10-16T00:00:00.000
COVID-NET,2021-22,2021,42,0-17 years (Children),Overall,Overall,Overall,1,3.5,2021-10-23T00:00:00.000
COVID-NET,2021-22,2021,43,0-17 years (Children),Overall,Overall,Overall,1.2,4.7,2021-10-30T00:00:00.000
COVID-NET,2021-22,2021,44,0-17 years (Children),Overall,Overall,Overall,1.1,5.8,2021-11-06T00:00:00.000
COVID-NET,2021-22,2021,45,0-17 years (Children),Overall,Overall,Overall,1.3,7.1,2021-11-13T00:00:00.000
COVID-NET,2021-22,2021,46,0-17 years (Children),Overall,Overall,Overall,1.5,8.6,2021-11-20T00:00:00.000
COVID-NET,2021-22,2021,47,0-17 years (Children),Overall,Overall,Overall,1.2,9.8,2021-11-27T00:00:00.000
COVID-NET,2021-22,2021,48,0-17 years (Children),Overall,Overall,Overall,1.8,11.6,2021-12-04T00:00:00.000
COVID-NET,2021-22,2021,49,0-17 years (Children),Overall,Overall,Overall,1.7,13.3,2021-12-11T00:00:00.000
COVID-NET,2021-22,2021,50,0-17 years (Children),Overall,Overall,Overall,2,15.3,2021-12-18T00:00:00.000
COVID-NET,2021-22,2021,51,0-17 years (Children),Overall,Overall,Overall,2.9,18.2,2021-12-25T00:00:00.000
COVID-NET,2021-22,2021,52,0-17 years (Children),Overall,Overall,Overall,6.5,24.7,2022-01-01T00:00:00.000
COVID-NET,2021-22,2022,1,0-17 years (Children),Overall,Overall,Overall,7.6,32.3,2022-01-08T00:00:00.000
COVID-NET,2021-22,2022,2,0-17 years (Children),Overall,Overall,Overall,6.6,38.9,2022-01-15T00:00:00.000
COVID-NET,2021-22,2022,3,0-17 years (Children),Overall,Overall,Overall,6.2,45.2,2022-01-22T00:00:00.000
COVID-NET,2021-22,2022,4,0-17 years (Children),Overall,Overall,Overall,4.2,49.3,2022-01-29T00:00:00.000
COVID-NET,2021-22,2022,5,0-17 years (Children),Overall,Overall,Overall,3,52.4,2022-02-05T00:00:00.000
COVID-NET,2021-22,2022,6,0-17 years (Children),Overall,Overall,Overall,2.5,54.9,2022-02-12T00:00:00.000
COVID-NET,2021-22,2022,7,0-17 years (Children),Overall,Overall,Overall,1.7,56.6,2022-02-19T00:00:00.000
COVID-NET,2021-22,2022,8,0-17 years (Children),Overall,Overall,Overall,1.5,58.1,2022-02-26T00:00:00.000
COVID-NET,2021-22,2022,9,0-17 years (Children),Overall,Overall,Overall,1.4,59.5,2022-03-05T00:00:00.000
COVID-NET,2021-22,2022,10,0-17 years (Children),Overall,Overall,Overall,0.9,60.4,2022-03-12T00:00:00.000
COVID-NET,2021-22,2022,11,0-17 years (Children),Overall,Overall,Overall,0.7,61.1,2022-03-19T00:00:00.000
COVID-NET,2021-22,2022,12,0-17 years (Children),Overall,Overall,Overall,0.5,61.6,2022-03-26T00:00:00.000
COVID-NET,2021-22,2022,13,0-17 years (Children),Overall,Overall,Overall,0.7,62.3,2022-04-02T00:00:00.000
COVID-NET,2021-22,2022,14,0-17 years (Children),Overall,Overall,Overall,0.4,62.7,2022-04-09T00:00:00.000
COVID-NET,2021-22,2022,15,0-17 years (Children),Overall,Overall,Overall,0.7,63.4,2022-04-16T00:00:00.000
COVID-NET,2021-22,2022,16,0-17 years (Children),Overall,Overall,Overall,0.8,64.3,2022-04-23T00:00:00.000
COVID-NET,2021-22,2022,17,0-17 years (Children),Overall,Overall,Overall,1.1,65.3,2022-04-30T00:00:00.000
COVID-NET,2021-22,2022,18,0-17 years (Children),Overall,Overall,Overall,1.1,66.5,2022-05-07T00:00:00.000
COVID-NET,2021-22,2022,19,0-17 years (Children),Overall,Overall,Overall,1.6,68.1,2022-05-14T00:00:00.000
COVID-NET,2021-22,2022,20,0-17 years (Children),Overall,Overall,Overall,1.5,69.6,2022-05-21T00:00:00.000
COVID-NET,2021-22,2022,21,0-17 years (Children),Overall,Overall,Overall,1.4,71.2,2022-05-28T00:00:00.000
COVID-NET,2021-22,2022,22,0-17 years (Children),Overall,Overall,Overall,1.7,72.9,2022-06-04T00:00:00.000
COVID-NET,2021-22,2022,23,0-17 years (Children),Overall,Overall,Overall,1.7,74.5,2022-06-11T00:00:00.000
COVID-NET,2021-22,2022,24,0-17 years (Children),Overall,Overall,Overall,1.3,75.9,2022-06-18T00:00:00.000
COVID-NET,2021-22,2022,25,0-17 years (Children),Overall,Overall,Overall,1.8,77.7,2022-06-25T00:00:00.000
COVID-NET,2021-22,2022,26,0-17 years (Children),Overall,Overall,Overall,1.9,79.6,2022-07-02T00:00:00.000
COVID-NET,2021-22,2022,27,0-17 years (Children),Overall,Overall,Overall,1.9,81.5,2022-07-09T00:00:00.000
COVID-NET,2021-22,2022,28,0-17 years (Children),Overall,Overall,Overall,1.7,83.2,2022-07-16T00:00:00.000
COVID-NET,2021-22,2022,29,0-17 years (Children),Overall,Overall,Overall,2.3,85.5,2022-07-23T00:00:00.000
COVID-NET,2021-22,2022,30,0-17 years (Children),Overall,Overall,Overall,2.2,87.7,2022-07-30T00:00:00.000
COVID-NET,2021-22,2022,31,0-17 years (Children),Overall,Overall,Overall,2.2,89.9,2022-08-06T00:00:00.000
COVID-NET,2021-22,2022,32,0-17 years (Children),Overall,Overall,Overall,2,91.9,2022-08-13T00:00:00.000
COVID-NET,2021-22,2022,33,0-17 years (Children),Overall,Overall,Overall,2.2,94.1,2022-08-20T00:00:00.000
COVID-NET,2021-22,2022,34,0-17 years (Children),Overall,Overall,Overall,2.2,96.3,2022-08-27T00:00:00.000
COVID-NET,2021-22,2022,35,0-17 years (Children),Overall,Overall,Overall,1.7,98,2022-09-03T00:00:00.000
COVID-NET,2021-22,2022,36,0-17 years (Children),Overall,Overall,Overall,1.4,99.4,2022-09-10T00:00:00.000
COVID-NET,2021-22,2022,37,0-17 years (Children),Overall,Overall,Overall,1.5,100.9,2022-09-17T00:00:00.000
COVID-NET,2021-22,2022,38,0-17 years (Children),Overall,Overall,Overall,1,101.9,2022-09-24T00:00:00.000
COVID-NET,2021-22,2022,39,0-17 years (Children),Overall,Overall,Overall,1.2,103.2,2022-10-01T00:00:00.000
COVID-NET,2022-23,2022,40,0-17 years (Children),Overall,Overall,Overall,0.9,0.9,2022-10-08T00:00:00.000
COVID-NET,2022-23,2022,41,0-17 years (Children),Overall,Overall,Overall,1,1.9,2022-10-15T00:00:00.000
COVID-NET,2022-23,2022,42,0-17 years (Children),Overall,Overall,Overall,1.2,3.1,2022-10-22T00:00:00.000
COVID-NET,2022-23,2022,43,0-17 years (Children),Overall,Overall,Overall,1.2,4.3,2022-10-29T00:00:00.000
COVID-NET,2022-23,2022,44,0-17 years (Children),Overall,Overall,Overall,0.9,5.2,2022-11-05T00:00:00.000
COVID-NET,2022-23,2022,45,0-17 years (Children),Overall,Overall,Overall,1.4,6.6,2022-11-12T00:00:00.000
COVID-NET,2022-23,2022,46,0-17 years (Children),Overall,Overall,Overall,1.5,8.1,2022-11-19T00:00:00.000
COVID-NET,2022-23,2022,47,0-17 years (Children),Overall,Overall,Overall,1.7,9.8,2022-11-26T00:00:00.000
COVID-NET,2022-23,2022,48,0-17 years (Children),Overall,Overall,Overall,1.7,11.5,2022-12-03T00:00:00.000
COVID-NET,2022-23,2022,49,0-17 years (Children),Overall,Overall,Overall,1.9,13.4,2022-12-10T00:00:00.000
COVID-NET,2022-23,2022,50,0-17 years (Children),Overall,Overall,Overall,1.5,14.9,2022-12-17T00:00:00.000
COVID-NET,2022-23,2022,51,0-17 years (Children),Overall,Overall,Overall,1.7,16.6,2022-12-24T00:00:00.000
COVID-NET,2022-23,2022,52,0-17 years (Children),Overall,Overall,Overall,1.7,18.3,2022-12-31T00:00:00.000
COVID-NET,2022-23,2023,1,0-17 years (Children),Overall,Overall,Overall,1.6,19.8,2023-01-07T00:00:00.000
COVID-NET,2022-23,2023,2,0-17 years (Children),Overall,Overall,Overall,1.4,21.2,2023-01-14T00:00:00.000
COVID-NET,2022-23,2023,3,0-17 years (Children),Overall,Overall,Overall,1.3,22.6,2023-01-21T00:00:00.000
COVID-NET,2022-23,2023,4,0-17 years (Children),Overall,Overall,Overall,1.4,24,2023-01-28T00:00:00.000
COVID-NET,2022-23,2023,5,0-17 years (Children),Overall,Overall,Overall,1.4,25.4,2023-02-04T00:00:00.000
COVID-NET,2022-23,2023,6,0-17 years (Children),Overall,Overall,Overall,1.4,26.7,2023-02-11T00:00:00.000
COVID-NET,2022-23,2023,7,0-17 years (Children),Overall,Overall,Overall,1.2,27.9,2023-02-18T00:00:00.000
COVID-NET,2022-23,2023,8,0-17 years (Children),Overall,Overall,Overall,1.1,29,2023-02-25T00:00:00.000
COVID-NET,2022-23,2023,9,0-17 years (Children),Overall,Overall,Overall,1,30,2023-03-04T00:00:00.000
COVID-NET,2022-23,2023,10,0-17 years (Children),Overall,Overall,Overall,0.8,30.8,2023-03-11T00:00:00.000
COVID-NET,2022-23,2023,11,0-17 years (Children),Overall,Overall,Overall,0.8,31.6,2023-03-18T00:00:00.000
COVID-NET,2022-23,2023,12,0-17 years (Children),Overall,Overall,Overall,0.8,32.5,2023-03-25T00:00:00.000
COVID-NET,2022-23,2023,13,0-17 years (Children),Overall,Overall,Overall,0.6,33.1,2023-04-01T00:00:00.000
COVID-NET,2022-23,2023,14,0-17 years (Children),Overall,Overall,Overall,0.5,33.6,2023-04-08T00:00:00.000
COVID-NET,2022-23,2023,15,0-17 years (Children),Overall,Overall,Overall,0.6,34.1,2023-04-15T00:00:00.000
COVID-NET,2022-23,2023,16,0-17 years (Children),Overall,Overall,Overall,0.5,34.6,2023-04-22T00:00:00.000
COVID-NET,2022-23,2023,17,0-17 years (Children),Overall,Overall,Overall,0.4,35,2023-04-29T00:00:00.000
COVID-NET,2022-23,2023,18,0-17 years (Children),Overall,Overall,Overall,0.4,35.4,2023-05-06T00:00:00.000
COVID-NET,2022-23,2023,19,0-17 years (Children),Overall,Overall,Overall,0.4,35.8,2023-05-13T00:00:00.000
COVID-NET,2022-23,2023,20,0-17 years (Children),Overall,Overall,Overall,0.5,36.4,2023-05-20T00:00:00.000
COVID-NET,2022-23,2023,21,0-17 years (Children),Overall,Overall,Overall,0.2,36.6,2023-05-27T00:00:00.000
COVID-NET,2022-23,2023,22,0-17 years (Children),Overall,Overall,Overall,0.2,36.8,2023-06-03T00:00:00.000
COVID-NET,2022-23,2023,23,0-17 years (Children),Overall,Overall,Overall,0.2,37,2023-06-10T00:00:00.000
COVID-NET,2022-23,2023,24,0-17 years (Children),Overall,Overall,Overall,0.1,37.1,2023-06-17T00:00:00.000
COVID-NET,2022-23,2023,25,0-17 years (Children),Overall,Overall,Overall,0.3,37.4,2023-06-24T00:00:00.000
COVID-NET,2022-23,2023,26,0-17 years (Children),Overall,Overall,Overall,0.2,37.6,2023-07-01T00:00:00.000
COVID-NET,2022-23,2023,27,0-17 years (Children),Overall,Overall,Overall,0.2,37.9,2023-07-08T00:00:00.000
COVID-NET,2022-23,2023,28,0-17 years (Children),Overall,Overall,Overall,0.2,38,2023-07-15T00:00:00.000
COVID-NET,2022-23,2023,29,0-17 years (Children),Overall,Overall,Overall,0.2,38.3,2023-07-22T00:00:00.000
COVID-NET,2022-23,2023,30,0-17 years (Children),Overall,Overall,Overall,0.3,38.6,2023-07-29T00:00:00.000
COVID-NET,2022-23,2023,31,0-17 years (Children),Overall,Overall,Overall,0.6,39.2,2023-08-05T00:00:00.000
COVID-NET,2022-23,2023,32,0-17 years (Children),Overall,Overall,Overall,0.7,39.9,2023-08-12T00:00:00.000
COVID-NET,2022-23,2023,33,0-17 years (Children),Overall,Overall,Overall,0.8,40.7,2023-08-19T00:00:00.000
COVID-NET,2022-23,2023,34,0-17 years (Children),Overall,Overall,Overall,1.1,41.7,2023-08-26T00:00:00.000
COVID-NET,2022-23,2023,35,0-17 years (Children),Overall,Overall,Overall,0.8,42.6,2023-09-02T00:00:00.000
COVID-NET,2022-23,2023,36,0-17 years (Children),Overall,Overall,Overall,1.1,43.6,2023-09-09T00:00:00.000
COVID-NET,2022-23,2023,37,0-17 years (Children),Overall,Overall,Overall,0.9,44.5,2023-09-16T00:00:00.000
COVID-NET,2022-23,2023,38,0-17 years (Children),Overall,Overall,Overall,0.5,45.1,2023-09-23T00:00:00.000
COVID-NET,2022-23,2023,39,0-17 years (Children),Overall,Overall,Overall,0.8,45.9,2023-09-30T00:00:00.000
COVID-NET,2023-24,2023,40,0-17 years (Children),Overall,Overall,Overall,0.8,0.8,2023-10-07T00:00:00.000
COVID-NET,2023-24,2023,41,0-17 years (Children),Overall,Overall,Overall,0.6,1.4,2023-10-14T00:00:00.000
COVID-NET,2023-24,2023,42,0-17 years (Children),Overall,Overall,Overall,0.8,2.2,2023-10-21T00:00:00.000
COVID-NET,2023-24,2023,43,0-17 years (Children),Overall,Overall,Overall,0.6,2.8,2023-10-28T00:00:00.000
COVID-NET,2023-24,2023,44,0-17 years (Children),Overall,Overall,Overall,0.7,3.4,2023-11-04T00:00:00.000
COVID-NET,2023-24,2023,45,0-17 years (Children),Overall,Overall,Overall,0.8,4.2,2023-11-11T00:00:00.000
COVID-NET,2023-24,2023,46,0-17 years (Children),Overall,Overall,Overall,0.9,5,2023-11-18T00:00:00.000
COVID-NET,2023-24,2023,47,0-17 years (Children),Overall,Overall,Overall,1,6,2023-11-25T00:00:00.000
COVID-NET,2023-24,2023,48,0-17 years (Children),Overall,Overall,Overall,1,7,2023-12-02T00:00:00.000
COVID-NET,2023-24,2023,49,0-17 years (Children),Overall,Overall,Overall,1.3,8.3,2023-12-09T00:00:00.000
COVID-NET,2023-24,2023,50,0-17 years (Children),Overall,Overall,Overall,1.2,9.6,2023-12-16T00:00:00.000
COVID-NET,2023-24,2023,51,0-17 years (Children),Overall,Overall,Overall,1.1,10.7,2023-12-23T00:00:00.000
COVID-NET,2023-24,2023,52,0-17 years (Children),Overall,Overall,Overall,0.7,11.4,2023-12-30T00:00:00.000
COVID-NET,2019-20,2020,10,18+ years (Adults),Overall,Overall,Overall,0.1,0.1,2020-03-07T00:00:00.000
COVID-NET,2019-20,2020,11,18+ years (Adults),Overall,Overall,Overall,0.8,1,2020-03-14T00:00:00.000
COVID-NET,2019-20,2020,12,18+ years (Adults),Overall,Overall,Overall,3.7,4.7,2020-03-21T00:00:00.000
COVID-NET,2019-20,2020,13,18+ years (Adults),Overall,Overall,Overall,9.8,14.4,2020-03-28T00:00:00.000
COVID-NET,2019-20,2020,14,18+ years (Adults),Overall,Overall,Overall,12.1,26.5,2020-04-04T00:00:00.000
COVID-NET,2019-20,2020,15,18+ years (Adults),Overall,Overall,Overall,11.7,38.3,2020-04-11T00:00:00.000
COVID-NET,2019-20,2020,16,18+ years (Adults),Overall,Overall,Overall,12.6,50.9,2020-04-18T00:00:00.000
COVID-NET,2019-20,2020,17,18+ years (Adults),Overall,Overall,Overall,12.1,62.9,2020-04-25T00:00:00.000
COVID-NET,2019-20,2020,18,18+ years (Adults),Overall,Overall,Overall,11.9,74.8,2020-05-02T00:00:00.000
COVID-NET,2019-20,2020,19,18+ years (Adults),Overall,Overall,Overall,10.4,85.2,2020-05-09T00:00:00.000
COVID-NET,2019-20,2020,20,18+ years (Adults),Overall,Overall,Overall,9.7,94.9,2020-05-16T00:00:00.000
COVID-NET,2019-20,2020,21,18+ years (Adults),Overall,Overall,Overall,9.3,104.2,2020-05-23T00:00:00.000
COVID-NET,2019-20,2020,22,18+ years (Adults),Overall,Overall,Overall,7.7,111.9,2020-05-30T00:00:00.000
